Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1132412,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:46,http://n2t.net/ark:/65665/398ba3e47-f991-417f-beca-bd074080a895
USNM 1132413,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:46,http://n2t.net/ark:/65665/37083a6c7-4324-499a-844f-c8d9d547fc14
USNM 1132415,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GOC-33,"Cloud, P. E.; Strasburg, D. E.",4-Aug-51,,South Pacific Ocean,,,Kiribati,,,,"Gilbert Islands, Onotoa Atoll, About 7100 Ft S 50 Degrees W From Tekawa Church At Seaward Edge Of Aon Te Baba Reef",-1.87,175.57,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:55,http://n2t.net/ark:/65665/36f7eb449-1d79-49ff-8e34-230271d23e73
USNM 1132538,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:47,http://n2t.net/ark:/65665/381114ab8-644d-416d-8dad-3abd6bec1d68
USNM 38346,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,7,,,,"Mayer, A. G.",17-Oct-13,,South Pacific Ocean,,,Australia,Queensland,,,south reef of Murray Island,-9.92,144.05,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:54,http://n2t.net/ark:/65665/30ee3d32f-d22a-4e35-a343-51b697ba6cb8
USNM 1132539,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,328,"Bayer, F. M.",13-Sep-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, lagoon reef in front of Fan-nap and Rolong canoehouse, Falarik",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:50,http://n2t.net/ark:/65665/39ca41386-b602-4a50-afd9-d8b143114884
USNM 1132540,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,785,"Bayer, F. M.",30-Oct-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, Falarik, lagoon reefs at Katelu benjo",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:50,http://n2t.net/ark:/65665/33667c98c-a209-42d0-866d-80e622846fb9
USNM 1132541,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,395,"Bayer, F. M.",24-Sep-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, lagoon reef opposite Fan-nap and Rolong canoe house, Rauau, Falarik",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:47,http://n2t.net/ark:/65665/3597e44cc-0a92-4d90-9816-0b9dfb2e4304
USNM 1132542,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Newell, N. D.",1952,,South Pacific Ocean,,,French Polynesia,,,,"Tuamotu Archipelago, Raroia Atoll",,,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:53,http://n2t.net/ark:/65665/3c2a6888c-2b24-4a6d-80dc-4851ef1e9a88
USNM 1132543,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,327,"Bayer, F. M.",13-Sep-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, lagoon reef in front of Fan-nap and Rolong canoe house, Falarik",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:47,http://n2t.net/ark:/65665/379963a45-4b7b-43df-a3b6-ca7a3f6b7db8
USNM 1132544,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,433,"Bayer, F. M.",1-Oct-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, North end of Falarik, transect C, seaward reef ridge",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:48,http://n2t.net/ark:/65665/399d4d539-bb17-4d56-b4af-8907505f6bfc
USNM 44368,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,10D,"Wells, J. W.",2-Aug-47,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Bikini Island, Windward Reef, Surge Channel",,,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:48,http://n2t.net/ark:/65665/37277c0e0-31a5-46f9-8a25-443e1d47bbf3
USNM 1132546,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,789,"Bayer, F. M.",31-Oct-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, Falarik, lagoon reef at Katelu benjo",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:49,http://n2t.net/ark:/65665/3fe34a8e1-8af7-4b48-9500-4aacde5a83f1
USNM 1132547,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,788,"Bayer, F. M.",31-Oct-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, Falarik, lagoon reef at Katelu benjo",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:51,http://n2t.net/ark:/65665/344156656-85cf-4d08-9951-d7aae9b10991
USNM 1132549,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,376,"Bayer, F. M.",22-Sep-53,,North Pacific Ocean,,,Micronesia,Yap,,,"Caroline Islands, Ifalik Atoll, North end of Falarik, breaker zone at outer end of transect C",7.25,147,,Pacific Science Board Survey,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:52,http://n2t.net/ark:/65665/347c054f7-6a64-46fe-af51-dd5b2dcd5ad1
USNM 44367,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,10C,"Wells, J. W.",25-Aug-47,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Bikini Island, Windward Reef Flat, A. Digitifera Zone",,,,,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:49,http://n2t.net/ark:/65665/30d019767-9dd3-4bc6-b141-9203cedc50da
USNM 1132550,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,,,19-Oct-64,,Indian Ocean,,,Seychelles,,,,"Mahe Island, Anse Aux Pins, E Coast Algal Ridge",-4.75,55.53,,Te Vega Expedition,,,,,,,,,,,0,,,,,,,,,5/8/2019 14:49,http://n2t.net/ark:/65665/3f98713cc-dde2-4648-911e-caab38e38614
USNM 1132867,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Pocillopora danae Verrill, 1864",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GOC-25,"Cloud, P. E.; Banner, A. H.; Strasburg, D. E.",27-Jul-51,,South Pacific Ocean,,,Kiribati,,,,"Gilbert Islands, Onotoa Atoll, small patch reefs 4.5 MI SW from Aiaki Maneaba on lagoon side of broad reef passage",-1.87,175.57,,,,,,,1 to 4,,,,,,0,,,,,,,,,5/8/2019 14:54,http://n2t.net/ark:/65665/35e78cb10-f218-4f03-97cf-2d42043d8980
USNM 1201813,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Pillai; Scheer,Jan-79,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,C.39,,3-Aug-34,,Indian Ocean,Red Sea,,Egypt,,,,"University of Egypt Biological Station Ghardaga, Abu Golawa gap reef",,,,,,,,,,,,,,,,,,,,,,,,3/11/2019 18:35,http://n2t.net/ark:/65665/3ffeab9cb-5afe-433f-9ccc-be4e5f3c0a2c
USNM 1201906,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Olson, C. S.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,108,"Rosewater, J. R.",4 Dec 1963 to 6 Dec 1963 (06 DEC 1963),,Indian Ocean,,,Indonesia,Sumatra,,,"Greater Sunda Islands, Mentawai Islands, Sumatra Island, NNW Side Of Pulau Stupa, N Edge Of Sanding Island Reef",-3.45,100.68,,IIOE,Te Vega R/V,2,,,,,,Tag notation #185 - unclear whether sample number or staqon number,MO-36,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/391785b1c-2e99-4956-a3eb-92c430311b7b
USNM 44370,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,4,"Ladd, H. S.; Tracey, J. I.",2-May-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Oruk Island, South Side Of Island, Lithothamnion Ridge",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/30299e42d-b5b8-49af-8b21-34aa22c60e8a
USNM 44371,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,4A,"Ladd, H. S.; Tracey, J. I.",5-Feb-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Oruk Island, Reef Flat, South Side Of Island",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3a416f8c5-3dae-42da-8577-2d7c95a35c8b
USNM 44372,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,4B,,2-May-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, S Side Of Oruk Island, l.w.",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/315f2fa02-d8c1-47b0-ab72-e69c8e087508
USNM 44373,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,5,,29-Apr-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Boro Island, South End Of Island",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3f287ffab-ef44-49dd-b85c-f3922d30c0e4
USNM 44374,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,5D,,7-May-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Patch Reef NW Of N End Boro Island",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/38493b127-a81f-44ff-9abc-c140475e2eed
USNM 44375,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,6,,28-Apr-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Lee Side Of Atoll, Seaward",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3559660e0-3340-45b1-bd5c-c596a007b928
USNM 44376,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Well, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,7,"Tracey, J. I.",1 Apr 1946 (1 Aprr 1946),,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Namu Island, outer reef",,,,U.S. Navy Operation Crossroads,,,,,,,,,R-4925,,172586,,,,,,,,,3/29/2017 16:51,http://n2t.net/ark:/65665/3351b746a-5264-42bf-b946-dd41b06bc3cd
USNM 44378,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,10F,"Wells, J. W.",,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Reef Patch, Lagoon Side",,,,,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/35a458d52-d112-4550-848b-3cf3fde0a377
USNM 44379,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Well, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,12A,"Ladd, H. S.",1946,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Enyu Island, Reef, Ocean Side",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3e3c35a0d-18a4-4265-b2a2-1075713d3091
USNM 44381,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,18,"Tracey, J. I.",29-Jun-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Rongerik Atoll, Bock Island, Seaward (Lee) Reef",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3b1770602-edac-4320-999b-b0c08a4a7f49
USNM 44383,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Well, J. W.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,22,"Tracey, J. I.",18-Jun-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Rongelap Atoll, Busch Island, Seaward Reef",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/38e92e028-f92a-4940-96f0-efbe20423b3a
USNM 47853,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Hamilton, H.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,A-49,"Frazier, J.",6-Feb-74,,Indian Ocean,,,Tanzania,,,,"off Pemba Island, SSW of Maziwi Island, Near Fore-Reef Slope",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/32a13ee89-1f4d-40fb-b011-aa8a98b1a17d
USNM 47861,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Hamilton, H.",,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,A48,"Frazier, J.",6-Feb-74,,Indian Ocean,,,Tanzania,,,,"off Pemba Island, SSW of Maziwi Island, Fore-Reef Slope",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3b34d1643-e728-4df1-9256-8137382545b0
USNM 48064,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Talley, K.",1977,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Talley, K.",1977,,Indian Ocean,Red Sea,,Saudi Arabia,,,,"Jiddah, 20 Mile North Of, 'The Creek', Off Abhor",,,,,,,,,0 to 30,,,,,,,,,,,,,,,5/13/2019 15:12,http://n2t.net/ark:/65665/3323f9e80-0d87-463d-bdb7-ebadd50749d5
USNM 48211,Specimen/Lot,"Pocillopora verrucosa (Ellis & Solander, 1786)",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Robertson, G.",1977,"Pocillopora verrucosa (Ellis & Solander, 1786) : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,46b,"Robertson, G.; Santavy, D.",3-May-77,,North Pacific Ocean,,,Malaysia,,,,"Redang Island, S. Pulau Ekor Tebu",5.78,103,,,,,,,12,,,,,,335226,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/346ca790c-e67c-4e69-aecc-7667fd2474c8
