Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1240615,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, Vladimir N., University of Georgia (UNITED STATES)",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,1030,"Humes, A. G.",25-May-67,,Indian Ocean,,,Madagascar,,,,"Ambariobe, Near Nosy Be",-13.33,48.25,,,,,,,,,,,,,,,,,,,,,,11/21/2017 21:50,http://n2t.net/ark:/65665/3679da16c-80f4-4963-981b-c6ea5887aa23
USNM 1240618,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, Vladimir N., University of Georgia (UNITED STATES)",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",Seriatopora sp.,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,,University of Egypt,,,Indian Ocean,Red Sea,,Egypt,,,,"El Ghardaga, Harbor Reef",,,,,,,,,4,,,,,,,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/3b5b80ba4-3274-4bef-9c4e-d48eac178d97
USNM 1241647,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,Brown,,,South Pacific Ocean,,,Fiji,,,,"Ovalau Island, Levuka, Feejer Islands",,,,,,,,,,,,"Specimen had a tin tag # 3907, as well as a old hand written note with the same number. This number 3907 was previously assigned to another specimen, Acropora sp., Therefore, this specimen was assigned a new number T.R.S, 4/10/2014",,,,,,,,,,,,3/29/2017 16:52,http://n2t.net/ark:/65665/3ec70b7bc-4546-4b82-813f-e3c0b97be920
USNM 1144250,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Pillai; Scheer,Jan-79,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,HA-39,"Fehlmann, H. A.",12-Jan-65,,Indian Ocean,"Red Sea, Gulf of Suez",,Egypt,,,,"Strait Of Jubal, Ghardaqa, Reef 300 Yards Off Oceano. Inst. Pier",27.2772,33.7836,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,9,,,0.5 to 3,,,,HA-39,,273012,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/3069f4a32-a572-4701-b990-33ab8874ee61
USNM 1507963,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,67,"Bayer, F. M.",7-Aug-55,,North Pacific Ocean,,,Palau,,,,"Urukthapel Island, Reef West Of Ankosu Point, South Tip Of Island",7.25,134.38,,,,,,,2,,,,,,206221,,,,,,,,,3/14/2019 12:16,http://n2t.net/ark:/65665/3b7af4267-ccbe-4b56-b8f6-92edfda6de9d
USNM 38151,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",8-Oct-13,,South Pacific Ocean,,,Australia,Queensland,,,"Murray Island, 800 Ft. From Shore, SE Reef flats water 15 inches deep.",,,,,,,,,0.38,,,,,Collector's Specimen Number : 23,,,,,,,,,,5/23/2019 16:36,http://n2t.net/ark:/65665/3c8b1a3e3-fdf2-4de7-a86e-a419e5f74041
USNM 38152,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",8-Oct-13,,South Pacific Ocean,,,Australia,Queensland,,,"Murray Island, Line I",,,,,,,,,,,,,,Collector's Specimen Number : 21,,,,,,,,,,5/23/2019 16:36,http://n2t.net/ark:/65665/3cd50db0d-10ed-4bda-be85-da8059e73cba
USNM 38153,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",6-Oct-13,,South Pacific Ocean,,,Australia,Queensland,,,"Murray Island, SE Reef, 650 Ft From Shore",,,,,,,,,,Intertidal,,,,Collector's Specimen Number : 12,,,,,,,,,,5/23/2019 16:37,http://n2t.net/ark:/65665/32e670761-a4ee-46b2-ad9c-8a96ae1b53ee
USNM 38154,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",8 Oct 1913 to 9 Oct 1913,,South Pacific Ocean,,,Australia,Queensland,,,Murray Island,,,,,,,,,,,,,,Collector's Specimen Number : 25,,,,,,,,,,5/23/2019 16:32,http://n2t.net/ark:/65665/358f7586d-109f-4544-8f43-efdb63b8cd32
USNM 38157,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",,,South Pacific Ocean,,,Australia,Queensland,,,"Murray Island, Line I, 1000 Ft From Shore On SE Reef Flat",,,,,,,,,,,,,,,,,,,,,,,,5/23/2019 16:44,http://n2t.net/ark:/65665/3f4198f0c-d7d6-42ad-80d3-6f6115d6b994
USNM 38158,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",,,South Pacific Ocean,,,Australia,Queensland,,,"Murray Island, Line I, 1200 Ft From Shore On SE Reef",,,,,,,,,,,,,,,,,,,,,,,,5/23/2019 16:52,http://n2t.net/ark:/65665/3014b566a-2ce4-4dbd-a2f0-e0149e105728
USNM 38159,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",,,South Pacific Ocean,,,Australia,Queensland,,,"800 Ft From Shore, Line I, SE Reef, Murray Island",,,,,,,,,,,,,,,,,,,,,,,,5/23/2019 16:54,http://n2t.net/ark:/65665/3ebfc3e98-11f9-4c1b-98b6-5da1646dcae6
USNM 38171,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, Thomas Wayland",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 LOT,,,,"Mayer, A. G.",,,South Pacific Ocean,,,Australia,Queensland,,,"Murray Island, Line I, 1600 Ft From Shore On SE Reef",,,,,,,,,,,,,,,,,,,,,,,,5/23/2019 16:57,http://n2t.net/ark:/65665/3197ee8df-91e6-481a-84c8-948a1380fc44
USNM 45190,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,Hypotype,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,8 Fragment(s),,,,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Drill Hole 2a",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:40,http://n2t.net/ark:/65665/310bc1c23-d177-4afd-aac7-12b8afa15aef
USNM 45191,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,2B,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/32a0f2a6c-d7d2-4ba5-ab14-abb5aa9134da
USNM 45196,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,2A,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3977c7e02-9b2d-4805-b05c-d3c1b3b8b1a1
USNM 45197,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,2A,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/332d12e43-a1f8-4feb-85f1-89e64cf06c93
USNM 45198,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,2A-37,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3b4f0702a-1380-4eb6-a972-abd01ef585ab
USNM 45199,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,2A,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/35cc6edf8-5d7f-4956-bfe9-e9879cf24666
USNM 45200,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,2A,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3434a4b7d-35a6-4f87-9a43-855955a4a2b1
USNM 45208,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,10 Fragment(s),,,2A,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3a03ce373-e034-47a0-bfac-2b3960ff0022
USNM 45209,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,10 Fragment(s),,,2A,,,,,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/35888bf9c-13bb-4e10-beb6-afc3fc8aae91
USNM 68093,Specimen/Lot,Seriatopora micrommata Felix,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Seriatopora micrommata Felix : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,14 Fragment(s),,,F-1,,,,,,,Marshall Islands,,,,"Ralik Chain, Enewetak Atoll",,,,,,,,,,,Miocene,,,,,,,,,,,,,3/29/2017 16:42,http://n2t.net/ark:/65665/33512a7f2-ff86-4845-9e7d-48dcb6306d0a
