Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1582987,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-21,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Sea Cliff,"Curacao Island, Seroe Domi Formation",12.1486,-68.9994,,,,,,,,,Late Pliocene,,,"Other Number : 8041; field number : AB95-21 ""Block""",2083565,,,,,,,,,8/27/2019 14:13,http://n2t.net/ark:/65665/365de32db-9ed7-4c3f-acc9-27b9e067a54b
USNM 1582988,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-21,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Sea Cliff,"Curacao Island, Seroe Domi Formation",12.1486,-68.9994,,,,,,,,,Late Pliocene,,,Other Number : 8159; field number : AB95-21,2083565,,,,,,,,,8/27/2019 14:13,http://n2t.net/ark:/65665/30b97b962-861d-44c0-82f7-db57cd0743d9
USNM 1582989,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-23,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation",12.1486,-68.9993,,,,,,,,,Late Pliocene,,,Other Number : 8024; field number : AB95-23,2083565,,,,,,,,,8/27/2019 14:15,http://n2t.net/ark:/65665/32853a9bc-ccbf-48d1-a5d4-165c316af120
USNM 1582990,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Acropora cervicornis (Lamarck, 1816)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Mixed Lot,,,AB95-23,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation",12.1486,-68.9993,,,,,,,,,Late Pliocene,,,"Other Number : 8198, 8199; field number : AB95-23",2083565,,,,,,,,,8/27/2019 14:17,http://n2t.net/ark:/65665/3e3aa0d2f-559c-4fee-b58c-3a172b8a365b
USNM 1582991,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,11 Fragment(s),,,AB95-24,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation, 2.6-2.0 Ma",12.1486,-68.9993,,,,,,,,,Late Pliocene,,,Other Number : 8168; field number : AB95-24,2083565,,,,,,,,,8/27/2019 14:18,http://n2t.net/ark:/65665/39061c130-8e81-425e-9ac3-d70e9384f67d
USNM 1582992,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-25,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation, 2.6-2.0 Ma",12.1484,-68.9988,,,,,,,,,Late Pliocene,,,Other Number : 8001; field number : AB95-25,2083565,,,,,,,,,8/27/2019 14:19,http://n2t.net/ark:/65665/35cd46a87-40b9-4ee9-9c7f-8bddea1d5a51
USNM 1582994,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-25,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation, 2.6-2.0 Ma",12.1484,-68.9988,,,,,,,,,Late Pliocene,,,Other Number : 8200; field number : AB95-25 TOP,2083565,,,,,,,,,8/27/2019 14:23,http://n2t.net/ark:/65665/30590e606-66cb-4bde-bcf0-b926c3aa1eed
USNM 1582995,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,Other Number : 8007; field number : AB95-29 F,2083565,,,,,,,,,8/27/2019 14:25,http://n2t.net/ark:/65665/3cfb84570-7ebe-4551-a1a4-5a5f62ee530a
USNM 1582996,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925; Acropora cervicornis (Lamarck, 1816)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Mixed Lot,,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,"Other Number : 8019, 8051, 8052; field number : AB95-29",2083565,,,,,,,,,8/27/2019 14:30,http://n2t.net/ark:/65665/3fcbd837f-f720-4594-9631-78b7f54724b0
USNM 1582997,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Acropora cervicornis (Lamarck, 1816)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Mixed Lot,,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,"Other Number : 8192, 8193; field number : AB95-29",2083565,,,,,,,,,8/27/2019 14:29,http://n2t.net/ark:/65665/34f6ad8e8-fe86-4499-80fd-eed941b7915e
USNM 1582998,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,Other Number : 8152; field number : AB95-29,2083565,,,,,,,,,8/27/2019 14:31,http://n2t.net/ark:/65665/38cf3e85f-8aff-48a2-a69c-c096645dc395
USNM 1582999,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4 Fragment(s),,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,Other Number : 9525; field number : AB95-29 F,2083565,,,,,,,,,8/27/2019 14:32,http://n2t.net/ark:/65665/3926f6101-9adf-411f-ae63-0c567b036257
USNM 1583001,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,6 Fragment(s),,,AB95-25,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation, 2.6-2.0 Ma",12.1484,-68.9988,,,,,,,,,Late Pliocene,,,Other Number : 8048; field number : AB95-25 TOP,2083565,,,,,,,,,8/27/2019 14:33,http://n2t.net/ark:/65665/3d1b17c6b-f443-4146-9db5-c3c0a97b83a5
USNM 1583002,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-30,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation, 2.6-2.0 Ma",12.1484,-68.9987,,,,,,,,,Late Pliocene,,,Other Number : 8036; field number : AB95-30,2083565,,,,,,,,,8/27/2019 14:35,http://n2t.net/ark:/65665/33862e184-65bf-4069-9af1-5ccca3c87370
USNM 1583003,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 8040; field number : AB95-31,2083565,,,,,,,,,8/27/2019 14:38,http://n2t.net/ark:/65665/3c5deaf28-92d5-45cb-abbb-25d1a779a851
USNM 1583004,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 8006; field number : AB95-31,2083565,,,,,,,,,8/27/2019 14:39,http://n2t.net/ark:/65665/340e99b7c-d44c-4314-917c-b4a0a2b2e3e0
USNM 1583005,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 8181; field number : AB95-31,2083565,,,,,,,,,8/27/2019 14:40,http://n2t.net/ark:/65665/3b6b788c8-f426-467c-98ec-e461cf7d3526
USNM 1583006,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 8204; field number : AB95-31,2083565,,,,,,,,,8/27/2019 14:41,http://n2t.net/ark:/65665/32619918e-695c-4c83-b4fb-66f6e1a9b4fa
USNM 1583007,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-32,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.1492,-68.998,,,,,,,,,Early Pliocene,,,Other Number : 8160; field number : AB95-32,2083565,,,,,,,,,8/27/2019 14:42,http://n2t.net/ark:/65665/3799f6037-82d0-46c4-867c-075ee41acfaf
USNM 1583008,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-32,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.1492,-68.998,,,,,,,,,Early Pliocene,,,Other Number : 8166; field number : AB95-32,2083565,,,,,,,,,8/27/2019 14:43,http://n2t.net/ark:/65665/38852df72-73cf-4d7c-88d7-af0ad02d56e4
USNM 1583009,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-33,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 5.6-3.0 Ma",12.1497,-68.9986,,,,,,,,,Early Pliocene,,,Other Number : 8008; field number : AB95-33,2083565,,,,,,,,,8/27/2019 14:44,http://n2t.net/ark:/65665/330ba1c4c-c15f-4d25-9bf1-8e7ee34a188a
USNM 1583010,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-33,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 5.6-3.0 Ma",12.1497,-68.9986,,,,,,,,,Early Pliocene,,,Other Number : 8145; field number : AB95-33,2083565,,,,,,,,,8/27/2019 14:45,http://n2t.net/ark:/65665/39e90b903-bcc6-459b-b45d-9db3613df992
USNM 1583011,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,AB95-33,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 5.6-3.0 Ma",12.1497,-68.9986,,,,,,,,,Early Pliocene,,,Other Number : 8148; field number : AB95-33,2083565,,,,,,,,,8/27/2019 14:46,http://n2t.net/ark:/65665/3d12b3dc4-0ea1-4b83-a18f-791061cfc8b7
USNM 1583012,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-33,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 5.6-3.0 Ma",12.1497,-68.9986,,,,,,,,,Early Pliocene,,,Other Number : 8167; field number : AB95-33,2083565,,,,,,,,,8/27/2019 14:47,http://n2t.net/ark:/65665/3cd544ec2-ae72-4f84-93ce-6fe6a2f30619
USNM 1583013,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5 Fragment(s),,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8020; field number : AB95-38,2083565,,,,,,,,,8/27/2019 14:48,http://n2t.net/ark:/65665/336bdadc8-2e92-465f-ad16-89c7379cf0fb
USNM 1583014,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8021; field number : AB95-38,2083565,,,,,,,,,8/27/2019 14:49,http://n2t.net/ark:/65665/385145d27-ec92-4b8b-aa94-27a3872f135b
USNM 1583015,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8030; field number : AB95-38,2083565,,,,,,,,,4/30/2020 20:57,http://n2t.net/ark:/65665/3ef5c1398-caba-4b42-9b19-cd5fe5fd66a1
USNM 1583016,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8031; field number : AB95-38,2083565,,,,,,,,,8/27/2019 14:50,http://n2t.net/ark:/65665/3e57a7a4d-69df-498e-a213-2d68d278bf7f
USNM 1583017,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8032; field number : AB95-38,2083565,,,,,,,,,8/27/2019 14:51,http://n2t.net/ark:/65665/339cb8464-c743-43d1-bddf-53cc0eb4ba3b
USNM 1583018,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 8040; field number : AB95-31,2083565,,,,,,,,,8/27/2019 15:01,http://n2t.net/ark:/65665/3d5002dec-db87-43bb-9fbf-241cfd9fe028
USNM 1583019,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8045; field number : AB95-38,2083565,,,,,,,,,8/27/2019 14:53,http://n2t.net/ark:/65665/3a62ce64b-5298-4783-bf9a-67f4ba70ffb6
USNM 1583020,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5 Fragment(s),,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8044; field number : AB95-38,2083565,,,,,,,,,8/27/2019 14:54,http://n2t.net/ark:/65665/3ebc0fa2b-1662-4fb4-a02f-037ebc5a846f
USNM 1583021,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-38,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T. (Airprt), 2.6-2.0 Ma",12.1779,-68.9658,,,,,,,,,Late Pliocene,,,Other Number : 8028; field number : AB95-38,2083565,,,,,,,,,8/27/2019 14:55,http://n2t.net/ark:/65665/31c230b03-c137-471e-82b7-7f4eb6c4fd4d
USNM 1583022,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-47,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Seru Blandan,"Curacao Island, Seroe Domi Formation, 16.2-14.9 Ma",12.1474,-68.687,,,,,,,,,Middle Miocene,,,Other Number : 8154; field number : AB95-47,2083565,,,,,,,,,8/27/2019 14:56,http://n2t.net/ark:/65665/3c7df81f9-4b79-4cf1-a1a4-ab07fa3276b7
